ID,Temperature,Activity,pH,Study,CNs,Rsoil,Rscaled,Biomass,Bscaled,Ctot,Ctot.scaled,DOC,DOC.scaled,W,WHC,Clay,Silt,Type,Comment,WHC_100_pred,Time
115,288.15,8.9,,Meeteren et al. 2007,39.43,3345.43,1.0,374.39,1.0,45.21,1.0,,,50.00,25.2,,,Laboratory,,198.7367095,48
115,293.15,7.0,,Meeteren et al. 2007,39.43,4212.76,1.3,604.00,1.6,45.21,1.0,,,50.00,25.2,,,Laboratory,,198.7367095,48
116,278.15,2.1,,Meeteren et al. 2007,39.43,2081.60,0.7,1004.23,2.1,45.21,1.0,,,33.33,16.8,,,Laboratory,,198.7367095,48
116,283.15,3.8,,Meeteren et al. 2007,39.43,2911.76,0.9,775.75,1.6,45.21,1.0,,,33.33,16.8,,,Laboratory,,198.7367095,48
116,288.15,6.7,,Meeteren et al. 2007,39.43,3184.35,1.0,475.65,1.0,45.21,1.0,,,33.33,16.8,,,Laboratory,,198.7367095,48
116,293.15,5.3,,Meeteren et al. 2007,39.43,4547.30,1.4,863.50,1.8,45.21,1.0,,,33.33,16.8,,,Laboratory,,198.7367095,48
117,283.15,8.7,3.8,"Wei et al., 2017",19.54,248.43,1.00,28.58,1.00,3.35,1.00,,,20.39,55,,,Laboratory,,37.06779059,7
117,283.15,2.3,3.8,"Wei et al., 2017",19.54,64.44,1.00,28.58,1.00,3.35,1.00,,,20.39,55,,,Laboratory,,37.06779059,7
117,283.15,1.6,3.8,"Wei et al., 2017",19.54,46.58,1.00,28.58,1.00,3.35,1.00,,,20.39,55,,,Laboratory,,37.06779059,7
117,283.15,1.1,3.8,"Wei et al., 2017",19.54,32.61,1.00,28.58,1.00,3.35,1.00,,,20.39,55,,,Laboratory,,37.06779059,7
117,293.15,12.4,3.8,"Wei et al., 2017",19.54,353.42,1.42,28.58,1.00,3.35,1.00,,,20.39,55,,,Laboratory,,37.06779059,7
117,293.15,3.9,3.8,"Wei et al., 2017",19.54,110.91,1.72,28.58,1.00,3.35,1.00,,,20.39,55,,,Laboratory,,37.06779059,7
117,293.15,4.1,3.8,"Wei et al., 2017",19.54,118.36,2.54,28.58,1.00,3.35,1.00,,,20.39,55,,,Laboratory,,37.06779059,7
117,293.15,2.5,3.8,"Wei et al., 2017",19.54,72.01,2.21,28.58,1.00,3.35,1.00,,,20.39,55,,,Laboratory,,37.06779059,7
117,303.15,16.5,3.8,"Wei et al., 2017",19.54,470.76,1.89,28.58,1.00,3.35,1.00,,,20.39,55,,,Laboratory,,37.06779059,7
117,303.15,11.7,3.8,"Wei et al., 2017",19.54,335.38,5.20,28.58,1.00,3.35,1.00,,,20.39,55,,,Laboratory,,37.06779059,7
117,303.15,13.5,3.8,"Wei et al., 2017",19.54,385.17,8.27,28.58,1.00,3.35,1.00,,,20.39,55,,,Laboratory,,37.06779059,7
117,303.15,11.1,3.8,"Wei et al., 2017",19.54,317.04,9.72,28.58,1.00,3.35,1.00,,,20.39,55,,,Laboratory,,37.06779059,7
118,283.15,11.8,4,"Wei et al., 2017",11.69,103.04,1.00,8.71,1.00,1.00,1.00,,,13.47,55,,,Laboratory,,24.48961823,7
118,283.15,2.9,4,"Wei et al., 2017",11.69,25.50,1.00,8.71,1.00,1.00,1.00,,,13.47,55,,,Laboratory,,24.48961823,7
118,283.15,4.7,4,"Wei et al., 2017",11.69,40.59,1.00,8.71,1.00,1.00,1.00,,,13.47,55,,,Laboratory,,24.48961823,7
118,283.15,1.8,4,"Wei et al., 2017",11.69,15.61,1.00,8.71,1.00,1.00,1.00,,,13.47,55,,,Laboratory,,24.48961823,7
118,293.15,25.9,4,"Wei et al., 2017",11.69,225.57,2.19,8.71,1.00,1.00,1.00,,,13.47,55,,,Laboratory,,24.48961823,7
118,293.15,6.6,4,"Wei et al., 2017",11.69,57.60,2.26,8.71,1.00,1.00,1.00,,,13.47,55,,,Laboratory,,24.48961823,7
118,293.15,6.4,4,"Wei et al., 2017",11.69,55.45,1.37,8.71,1.00,1.00,1.00,,,13.47,55,,,Laboratory,,24.48961823,7
118,293.15,4.3,4,"Wei et al., 2017",11.69,37.15,2.38,8.71,1.00,1.00,1.00,,,13.47,55,,,Laboratory,,24.48961823,7
118,303.15,35.4,4,"Wei et al., 2017",11.69,308.00,2.99,8.71,1.00,1.00,1.00,,,13.47,55,,,Laboratory,,24.48961823,7
118,303.15,13.4,4,"Wei et al., 2017",11.69,116.41,4.57,8.71,1.00,1.00,1.00,,,13.47,55,,,Laboratory,,24.48961823,7
118,303.15,11.8,4,"Wei et al., 2017",11.69,102.67,2.53,8.71,1.00,1.00,1.00,,,13.47,55,,,Laboratory,,24.48961823,7
118,303.15,9.2,4,"Wei et al., 2017",11.69,80.03,5.13,8.71,1.00,1.00,1.00,,,13.47,55,,,Laboratory,,24.48961823,7
119,288.15,0.8,6.2,"Ghee et al., 2013",,24.65,1.00,32.47,1.00,5.41,1.00,,,19.00,42.6,,,Laboratory,,44.56974251,1
119,293.15,0.9,6.2,"Ghee et al., 2013",,29.31,1.19,32.72,1.01,5.41,1.00,,,19.00,42.6,,,Laboratory,,44.56974251,1
119,298.15,1.0,6.2,"Ghee et al., 2013",,35.88,1.46,34.64,1.07,5.41,1.00,,,19.00,42.6,,,Laboratory,,44.56974251,1
119,303.15,1.2,6.2,"Ghee et al., 2013",,53.96,2.19,44.13,1.36,5.41,1.00,,,19.00,42.6,,,Laboratory,,44.56974251,1
120,276.6,0.1,4.7,"Sato and Seta, 1999",20.03,9.60,0.64,83.81,0.98,8.58,1.00,0.20,1.12,86.00,169.6,,,Laboratory,,50.70453728,21
120,287.3,0.2,4.7,"Sato and Seta, 1999",20.03,15.07,1.00,85.26,1.00,8.58,1.00,0.18,1.00,86.00,169.6,,,Laboratory,,50.70453728,21
120,297.7,0.4,4.7,"Sato and Seta, 1999",20.03,33.13,2.20,79.85,0.94,8.58,1.00,0.25,1.36,86.00,169.6,,,Laboratory,,50.70453728,21
120,303.7,0.6,4.7,"Sato and Seta, 1999",20.03,48.35,3.21,76.03,0.89,8.58,1.00,0.35,1.97,86.00,169.6,,,Laboratory,,50.70453728,21
120,312.5,10.4,4.7,"Sato and Seta, 1999",20.03,113.98,7.56,10.98,0.13,8.58,1.00,3.50,19.41,86.00,169.6,,,Laboratory,,50.70453728,21
121,277.7,0.3,5.7,"Sato and Seta, 1999",19.21,10.93,0.71,32.66,1.08,4.66,1.00,0.29,1.10,33.00,78.2,,,Laboratory,,42.20138017,21
121,288.3,0.5,5.7,"Sato and Seta, 1999",19.21,15.29,1.00,30.29,1.00,4.66,1.00,0.26,1.00,33.00,78.2,,,Laboratory,,42.20138017,21
121,297.6,1.8,5.7,"Sato and Seta, 1999",19.21,46.39,3.03,26.07,0.86,4.66,1.00,0.37,1.42,33.00,78.2,,,Laboratory,,42.20138017,21
121,303.7,2.1,5.7,"Sato and Seta, 1999",19.21,56.34,3.68,26.54,0.88,4.66,1.00,0.35,1.35,33.00,78.2,,,Laboratory,,42.20138017,21
121,312.6,7.5,5.7,"Sato and Seta, 1999",19.21,89.23,5.83,11.89,0.39,4.66,1.00,1.39,5.31,33.00,78.2,,,Laboratory,,42.20138017,21
122,295.15,6.0,6.7,"You et al., 2018",13.05,78.47,1.00,13.03,1.00,2.51,1.00,11.05,1.00,27.50,83.0,,,Laboratory,wrong units in original publication ,33.12954088,1
122,303.15,13.6,7.7,"You et al., 2018",13.05,148.11,1.89,10.92,0.84,2.51,1.00,9.40,0.85,27.50,83.0,,,Laboratory,,33.12954088,1
122,311.15,13.3,8.7,"You et al., 2018",13.05,126.41,1.61,9.52,0.73,2.51,1.00,8.78,0.80,27.50,83.0,,,Laboratory,,33.12954088,1
123,288.7,2.5,6.5,"Iqbal et al., 2010",,11.19,1.00,4.51,1.00,1.95,1.00,3.51,1.00,16.93,56.1,,,Field,,30.16221143,
123,283.6,2.8,6.5,"Iqbal et al., 2010",,16.11,1.44,5.70,1.27,1.69,0.86,2.70,0.77,18.61,65.0,,,Field,,28.64885923,
123,297.9,1.9,6.5,"Iqbal et al., 2010",,19.24,1.72,10.30,2.29,3.31,1.69,5.45,1.55,22.52,61.0,,,Field,,36.90989191,
123,292.9,2.2,6.5,"Iqbal et al., 2010",,11.86,1.06,5.43,1.20,2.53,1.29,3.27,0.93,20.81,62.7,,,Field,,33.18724499,
123,295.2,4.3,6.5,"Iqbal et al., 2010",,31.77,2.84,7.45,1.65,3.70,1.89,6.59,1.88,5.89,15.3,,,Field,,38.58884877,
123,305.2,1.4,6.5,"Iqbal et al., 2010",,57.05,5.10,41.13,9.12,2.16,1.11,9.38,2.68,19.68,62.9,,,Field,,31.28090371,
123,298.6,1.1,6.5,"Iqbal et al., 2010",,44.07,3.94,39.47,8.76,2.70,1.38,8.34,2.38,17.46,51.2,,,Field,,34.07697885,
123,298.9,2.1,6.5,"Iqbal et al., 2010",,57.72,5.16,26.96,5.98,1.69,0.86,16.49,4.70,14.94,52.2,,,Field,,28.64885923,
123,298.2,3.8,6.5,"Iqbal et al., 2010",,49.89,4.46,12.97,2.88,1.56,0.80,8.67,2.47,10.52,37.7,,,Field,,27.92137033,
123,292.3,4.8,6.5,"Iqbal et al., 2010",,47.21,4.22,9.94,2.20,1.53,0.78,8.06,2.30,18.58,67.0,,,Field,,27.71100956,
123,288.8,3.8,6.5,"Iqbal et al., 2010",,19.02,1.70,4.97,1.10,1.44,0.74,3.32,0.95,18.99,69.9,,,Field,,27.1802082,
123,279.0,1.6,6.5,"Iqbal et al., 2010",,7.16,0.64,4.51,1.00,0.81,0.42,1.80,0.51,15.16,65.2,,,Field,,23.26561109,
124,282.8,3.1,6.2,"Iqbal et al., 2010",,8.52,0.66,2.76,0.94,0.99,2.36,1.47,0.42,8.14,33.3,,,Field,,24.4199849,
124,282.7,5.1,6.2,"Iqbal et al., 2010",,6.59,0.51,1.29,0.44,0.68,1.62,2.89,0.84,8.56,38.2,,,Field,,22.38068847,
124,299.3,0.7,6.2,"Iqbal et al., 2010",,19.37,1.49,28.34,9.63,3.30,7.87,3.46,1.00,15.07,40.9,,,Field,,36.87034589,
124,293.2,1.0,6.2,"Iqbal et al., 2010",,8.91,0.69,8.92,3.03,1.75,4.17,2.75,0.79,13.82,47.6,,,Field,,29.00750914,
124,295.1,0.9,6.2,"Iqbal et al., 2010",,12.59,0.97,13.43,4.56,1.98,4.72,4.69,1.36,2.11,7.0,,,Field,,30.31015999,
124,305.1,2.3,6.2,"Iqbal et al., 2010",,37.38,2.88,16.01,5.44,2.28,5.45,4.64,1.34,8.18,25.6,,,Field,,31.94441512,
124,301.9,3.3,6.2,"Iqbal et al., 2010",,33.31,2.57,10.21,3.47,1.91,4.55,5.78,1.67,12.39,41.4,,,Field,,29.91426856,
124,298.7,3.2,6.2,"Iqbal et al., 2010",,42.81,3.30,13.34,4.53,2.08,4.96,14.97,4.33,12.61,40.9,,,Field,,30.84741325,
124,298.1,4.3,6.2,"Iqbal et al., 2010",,25.18,1.94,5.80,1.97,1.07,2.55,4.88,1.41,4.60,18.5,,,Field,,24.93001016,
124,292.4,4.6,6.2,"Iqbal et al., 2010",,22.08,1.70,4.78,1.63,0.72,1.72,3.46,1.00,9.61,42.4,,,Field,,22.67749535,
124,284.6,4.4,6.2,"Iqbal et al., 2010",,12.98,1.00,2.94,1.00,0.42,1.00,3.46,1.00,8.35,40.5,,,Field,,20.6227906,
124,279.7,3.6,6.2,"Iqbal et al., 2010",,5.62,0.43,1.56,0.53,0.46,1.09,1.85,0.53,7.66,36.7,,,Field,,20.86897198,
125,280.9,1.9,6.3,"Iqbal et al., 2010",,11.43,0.95,6.07,0.55,2.21,0.73,1.09,0.29,22.59,71.6,,,Field,,31.56687213,
125,278.8,1.7,6.3,"Iqbal et al., 2010",,7.12,0.59,4.14,0.38,2.83,0.94,2.80,0.74,28.74,82.9,,,Field,,34.68434084,
125,287.9,1.1,6.3,"Iqbal et al., 2010",,11.99,1.00,11.04,1.00,3.02,1.00,3.79,1.00,16.48,46.3,,,Field,,35.57178329,
125,292.3,2.2,6.3,"Iqbal et al., 2010",,12.74,1.06,5.89,0.53,2.07,0.69,3.51,0.92,30.68,99.6,,,Field,,30.79891048,
125,293.0,1.9,6.3,"Iqbal et al., 2010",,21.36,1.78,11.22,1.02,3.49,1.16,6.68,1.76,4.54,12.1,,,Field,,37.68779397,
125,297.3,2.6,6.3,"Iqbal et al., 2010",,62.41,5.20,24.20,2.19,1.79,0.59,12.89,3.40,6.27,21.5,,,Field,,29.21093409,
125,301.2,2.4,6.3,"Iqbal et al., 2010",,31.11,2.59,12.79,1.16,2.10,0.70,9.29,2.45,18.07,58.4,,,Field,,30.94421622,
125,302.0,4.2,6.3,"Iqbal et al., 2010",,32.61,2.72,7.73,0.70,1.06,0.35,8.01,2.11,9.13,36.7,,,Field,,24.87362869,
125,295.1,2.2,6.3,"Iqbal et al., 2010",,19.86,1.66,9.11,0.83,1.92,0.64,8.39,2.21,6.49,21.7,,,Field,,29.96399351,
125,290.6,6.5,6.3,"Iqbal et al., 2010",,28.67,2.39,4.42,0.40,1.37,0.45,5.35,1.41,10.53,39.4,,,Field,,26.75050742,
125,283.8,5.7,6.3,"Iqbal et al., 2010",,17.80,1.48,3.13,0.28,1.45,0.48,2.65,0.70,16.87,62.0,,,Field,,27.23360405,
125,279.3,5.5,6.3,"Iqbal et al., 2010",,8.62,0.72,1.56,0.14,0.55,0.18,1.90,0.50,8.23,38.2,,,Field,,21.53983002,
126,283.2,1.3,6.4,"Iqbal et al., 2010",,2.31,0.24,1.84,0.65,0.80,1.14,2.80,0.59,11.32,48.8,,,Field,,23.2071286,
126,285.6,0.5,6.4,"Iqbal et al., 2010",,5.96,0.63,12.60,4.42,2.43,3.44,4.83,1.02,15.39,47.1,,,Field,,32.68672376,
126,300.1,0.9,6.4,"Iqbal et al., 2010",,19.43,2.06,21.16,7.42,3.31,4.70,6.63,1.40,16.20,43.9,,,Field,,36.90989191,
126,292.5,0.6,6.4,"Iqbal et al., 2010",,10.58,1.12,17.02,5.97,1.91,2.71,4.69,0.99,22.25,74.4,,,Field,,29.91426856,
126,295.1,0.5,6.4,"Iqbal et al., 2010",,12.12,1.29,23.19,8.13,2.54,3.61,3.41,0.72,6.02,18.1,,,Field,,33.27739436,
126,305.1,1.7,6.4,"Iqbal et al., 2010",,46.95,4.98,27.14,9.52,2.65,3.76,11.66,2.46,18.02,53.3,,,Field,,33.81279622,
126,298.6,1.9,6.4,"Iqbal et al., 2010",,41.56,4.41,21.53,7.55,2.06,2.92,9.95,2.10,17.72,57.6,,,Field,,30.75034014,
126,298.1,3.4,6.4,"Iqbal et al., 2010",,81.39,8.63,24.29,8.52,2.60,3.68,19.48,4.11,13.58,40.5,,,Field,,33.54627082,
126,298.3,5.4,6.4,"Iqbal et al., 2010",,25.01,2.65,4.60,1.61,0.87,1.24,8.86,1.87,11.90,50.3,,,Field,,23.67294711,
126,293.3,5.3,6.4,"Iqbal et al., 2010",,21.36,2.27,4.05,1.42,0.74,1.05,9.15,1.93,14.64,64.2,,,Field,,22.79570424,
126,286.7,3.3,6.4,"Iqbal et al., 2010",,9.43,1.00,2.85,1.00,0.71,1.00,4.74,1.00,16.10,71.4,,,Field,,22.55899298,
126,280.5,1.7,6.4,"Iqbal et al., 2010",,2.31,0.24,1.38,0.48,0.31,0.44,2.80,0.59,10.41,52.4,,,Field,,19.87706769,
127,282.4,1.8,6.2,"Iqbal et al., 2010",,13.98,0.98,7.73,1.01,1.49,1.53,1.47,0.44,14.24,51.8,,,Field,,27.49953015,
127,280.0,1.7,6.2,"Iqbal et al., 2010",,8.79,0.62,5.06,0.66,1.02,1.05,2.13,0.64,13.85,56.3,,,Field,,24.5906419,
127,288.5,1.7,6.2,"Iqbal et al., 2010",,23.67,1.67,13.98,1.83,3.22,3.31,8.20,2.47,21.45,58.8,,,Field,,36.51162479,
127,292.5,2.0,6.2,"Iqbal et al., 2010",,12.63,0.89,6.26,0.82,1.09,1.12,7.63,2.30,18.35,73.3,,,Field,,25.04255751,
127,293.1,1.8,6.2,"Iqbal et al., 2010",,22.32,1.57,12.33,1.61,2.78,2.86,10.61,3.20,6.95,20.2,,,Field,,34.46887827,
127,300.3,1.2,6.2,"Iqbal et al., 2010",,47.35,3.33,38.09,4.99,4.36,4.48,17.30,5.21,22.61,55.0,,,Field,,41.11741566,
127,298.5,2.1,6.2,"Iqbal et al., 2010",,90.64,6.38,42.87,5.61,2.98,3.06,17.86,5.39,22.20,62.7,,,Field,,35.40491659,
127,298.9,3.3,6.2,"Iqbal et al., 2010",,114.76,8.08,34.69,4.54,2.84,2.92,18.81,5.67,11.97,34.5,,,Field,,34.72724028,
127,296.6,2.2,6.2,"Iqbal et al., 2010",,34.72,2.44,15.64,2.05,3.47,3.57,5.73,1.73,12.75,33.9,,,Field,,37.61111524,
127,291.2,2.1,6.2,"Iqbal et al., 2010",,29.76,2.10,14.35,1.88,2.45,2.51,6.68,2.01,21.98,67.0,,,Field,,32.77832045,
127,285.8,1.9,6.2,"Iqbal et al., 2010",,14.20,1.00,7.64,1.00,0.97,1.00,3.32,1.00,17.03,70.1,,,Field,,24.30585253,
127,279.0,0.5,6.2,"Iqbal et al., 2010",,2.93,0.21,6.16,0.81,0.61,0.62,1.80,0.54,12.87,58.8,,,Field,,21.90197019,
128,285.7,4.2,5.6,"Hu et al., 2018",8.53,114.28,0.39,27.18,0.85,1.41,1.00,10.72,1.05,30.22,111.9,,,Field,,27.00097301,
128,286.8,9.1,5.6,"Hu et al., 2018",8.53,261.21,0.88,28.80,0.90,1.41,1.00,11.05,1.08,30.22,111.9,,,Field,,27.00097301,
128,291.0,11.4,5.6,"Hu et al., 2018",8.53,243.07,0.82,21.39,0.67,1.41,1.00,8.36,0.82,31.91,118.2,,,Field,,27.00097301,
128,293.8,11.4,5.6,"Hu et al., 2018",8.53,257.58,0.87,22.55,0.70,1.41,1.00,11.61,1.14,34.22,126.7,,,Field,,27.00097301,
128,294.2,12.2,5.6,"Hu et al., 2018",8.53,288.42,0.98,23.71,0.74,1.41,1.00,13.07,1.28,37.24,137.9,,,Field,,27.00097301,
128,297.6,16.8,5.6,"Hu et al., 2018",8.53,433.54,1.47,25.79,0.80,1.41,1.00,9.88,0.97,35.82,132.7,,,Field,,27.00097301,
128,298.4,18.4,5.6,"Hu et al., 2018",8.53,417.21,1.41,22.67,0.71,1.41,1.00,8.08,0.79,25.51,94.5,,,Field,,27.00097301,
128,300.4,15.1,5.6,"Hu et al., 2018",8.53,370.05,1.25,24.52,0.76,1.41,1.00,10.10,0.99,24.62,91.2,,,Field,,27.00097301,
128,299.7,15.9,5.6,"Hu et al., 2018",8.53,375.49,1.27,23.59,0.73,1.41,1.00,12.17,1.19,35.11,130.0,,,Field,,27.00097301,
128,299.3,18.1,5.6,"Hu et al., 2018",8.53,444.42,1.50,24.52,0.76,1.41,1.00,10.55,1.03,34.84,129.0,,,Field,,27.00097301,
128,296.4,21.6,5.6,"Hu et al., 2018",8.53,489.77,1.66,22.67,0.71,1.41,1.00,11.56,1.13,26.76,99.1,,,Field,,27.00097301,
128,298.4,15.6,5.6,"Hu et al., 2018",8.53,409.95,1.39,26.25,0.82,1.41,1.00,9.32,0.91,29.16,108.0,,,Field,,27.00097301,
128,296.8,8.3,5.6,"Hu et al., 2018",8.53,257.58,0.87,30.99,0.96,1.41,1.00,10.44,1.02,36.44,135.0,,,Field,,27.00097301,
128,289.4,11.1,5.6,"Hu et al., 2018",8.53,313.81,1.06,28.22,0.88,1.41,1.00,11.67,1.14,29.42,109.0,,,Field,,27.00097301,
128,290.6,7.3,5.6,"Hu et al., 2018",8.53,217.67,0.74,29.84,0.93,1.41,1.00,11.22,1.10,26.84,99.4,,,Field,,27.00097301,
128,287.3,9.2,5.6,"Hu et al., 2018",8.53,295.67,1.00,32.15,1.00,1.41,1.00,10.21,1.00,30.58,113.2,,,Field,,27.00097301,
128,285.8,8.1,5.6,"Hu et al., 2018",8.53,226.74,0.77,27.99,0.87,1.41,1.00,8.08,0.79,31.11,115.2,,,Field,,27.00097301,
128,280.2,3.1,5.6,"Hu et al., 2018",8.53,83.44,0.28,26.95,0.84,1.41,1.00,8.14,0.80,34.58,128.1,,,Field,,27.00097301,
128,280.6,4.0,5.6,"Hu et al., 2018",8.53,88.88,0.30,22.20,0.69,1.41,1.00,8.92,0.87,33.69,124.8,,,Field,,27.00097301,
128,280.2,3.7,5.6,"Hu et al., 2018",8.53,90.70,0.31,24.29,0.76,1.41,1.00,8.92,0.87,30.31,112.3,,,Field,,27.00097301,
128,280.2,3.9,5.6,"Hu et al., 2018",8.53,76.19,0.26,19.78,0.62,1.41,1.00,6.96,0.68,35.20,130.4,,,Field,,27.00097301,
128,282.5,3.4,5.6,"Hu et al., 2018",8.53,79.81,0.27,23.82,0.74,1.41,1.00,6.63,0.65,31.29,115.9,,,Field,,27.00097301,
128,283.4,5.3,5.6,"Hu et al., 2018",8.53,139.67,0.47,26.25,0.82,1.41,1.00,8.76,0.86,35.91,133.0,,,Field,,27.00097301,
128,287.3,4.5,5.6,"Hu et al., 2018",8.53,119.72,0.40,26.83,0.83,1.41,1.00,12.00,1.18,29.51,109.3,,,Field,,27.00097301,
128,289.8,8.9,5.6,"Hu et al., 2018",8.53,268.47,0.91,30.07,0.94,1.41,1.00,11.61,1.14,30.49,112.9,,,Field,,27.00097301,
128,290.5,11.2,5.6,"Hu et al., 2018",8.53,235.81,0.80,21.05,0.65,1.41,1.00,8.31,0.81,32.27,119.5,,,Field,,27.00097301,
128,295.2,11.5,5.6,"Hu et al., 2018",8.53,270.28,0.91,23.59,0.73,1.41,1.00,11.33,1.11,34.04,126.1,,,Field,,27.00097301,
128,294.1,12.1,5.6,"Hu et al., 2018",8.53,301.12,1.02,24.86,0.77,1.41,1.00,14.36,1.41,36.27,134.3,,,Field,,27.00097301,
128,294.5,17.0,5.6,"Hu et al., 2018",8.53,458.93,1.55,27.06,0.84,1.41,1.00,11.11,1.09,35.38,131.0,,,Field,,27.00097301,
128,297.0,17.4,5.6,"Hu et al., 2018",8.53,395.44,1.34,22.78,0.71,1.41,1.00,8.81,0.86,25.96,96.1,,,Field,,27.00097301,
128,297.7,16.4,5.6,"Hu et al., 2018",8.53,393.63,1.33,24.05,0.75,1.41,1.00,10.88,1.07,23.47,86.9,,,Field,,27.00097301,
128,297.7,15.5,5.6,"Hu et al., 2018",8.53,380.93,1.29,24.52,0.76,1.41,1.00,11.39,1.12,37.16,137.6,,,Field,,27.00097301,
128,297.2,16.5,5.6,"Hu et al., 2018",8.53,428.09,1.45,26.02,0.81,1.41,1.00,10.16,0.99,31.91,118.2,,,Field,,27.00097301,
128,296.9,21.7,5.6,"Hu et al., 2018",8.53,484.33,1.64,22.32,0.69,1.41,1.00,12.96,1.27,28.44,105.3,,,Field,,27.00097301,
128,296.8,14.4,5.6,"Hu et al., 2018",8.53,395.44,1.34,27.52,0.86,1.41,1.00,9.04,0.88,28.18,104.4,,,Field,,27.00097301,
128,294.0,9.3,5.6,"Hu et al., 2018",8.53,297.49,1.01,32.03,1.00,1.41,1.00,11.11,1.09,34.67,128.4,,,Field,,27.00097301,
128,290.1,11.2,5.6,"Hu et al., 2018",8.53,326.51,1.10,29.26,0.91,1.41,1.00,11.44,1.12,31.02,114.9,,,Field,,27.00097301,
128,288.8,7.3,5.6,"Hu et al., 2018",8.53,226.74,0.77,30.88,0.96,1.41,1.00,10.44,1.02,27.73,102.7,,,Field,,27.00097301,
128,290.4,8.6,5.6,"Hu et al., 2018",8.53,266.65,0.90,30.99,0.96,1.41,1.00,9.76,0.96,29.42,109.0,,,Field,,27.00097301,
128,280.6,8.9,5.6,"Hu et al., 2018",8.53,241.26,0.82,27.18,0.85,1.41,1.00,8.03,0.79,31.73,117.5,,,Field,,27.00097301,
128,280.2,3.6,5.6,"Hu et al., 2018",8.53,92.51,0.31,25.90,0.81,1.41,1.00,8.70,0.85,33.69,124.8,,,Field,,27.00097301,
128,281.4,3.8,5.6,"Hu et al., 2018",8.53,90.70,0.31,23.94,0.74,1.41,1.00,8.81,0.86,32.18,119.2,,,Field,,27.00097301,
128,284.8,3.8,5.6,"Hu et al., 2018",8.53,97.95,0.33,25.79,0.80,1.41,1.00,9.93,0.97,28.89,107.0,,,Field,,27.00097301,
128,279.3,3.9,5.6,"Hu et al., 2018",8.53,81.63,0.28,20.70,0.64,1.41,1.00,8.14,0.80,34.04,126.1,,,Field,,27.00097301,
128,282.2,3.0,5.6,"Hu et al., 2018",8.53,76.19,0.26,25.09,0.78,1.41,1.00,8.14,0.80,32.27,119.5,,,Field,,27.00097301,
128,284.9,5.3,5.6,"Hu et al., 2018",8.53,143.30,0.48,27.18,0.85,1.41,1.00,9.88,0.97,34.13,126.4,,,Field,,27.00097301,
129,285.7,3.4,5.8,"Hu et al., 2018",11.48,102.83,0.35,30.41,0.89,1.57,1.00,9.65,0.92,28.27,101.2,,,Field,,27.94114673,
129,286.8,7.1,5.8,"Hu et al., 2018",11.48,193.06,0.65,27.06,0.80,1.57,1.00,8.81,0.84,32.00,114.5,,,Field,,27.94114673,
129,291.0,10.9,5.8,"Hu et al., 2018",11.48,239.23,0.81,21.97,0.65,1.57,1.00,6.68,0.64,28.89,103.4,,,Field,,27.94114673,
129,293.8,13.5,5.8,"Hu et al., 2018",11.48,318.97,1.08,23.59,0.69,1.57,1.00,10.49,1.01,32.80,117.4,,,Field,,27.94114673,
129,294.2,10.1,5.8,"Hu et al., 2018",11.48,260.21,0.88,25.79,0.76,1.57,1.00,11.56,1.11,32.71,117.1,,,Field,,27.94114673,
129,297.6,13.7,5.8,"Hu et al., 2018",11.48,350.45,1.18,25.67,0.76,1.57,1.00,10.32,0.99,33.78,120.9,,,Field,,27.94114673,
129,298.4,14.9,5.8,"Hu et al., 2018",11.48,381.93,1.29,25.56,0.75,1.57,1.00,7.36,0.70,27.11,97.0,,,Field,,27.94114673,
129,300.4,12.4,5.8,"Hu et al., 2018",11.48,363.04,1.23,29.26,0.86,1.57,1.00,9.32,0.89,22.58,80.8,,,Field,,27.94114673,
129,299.7,12.3,5.8,"Hu et al., 2018",11.48,335.76,1.13,27.41,0.81,1.57,1.00,10.88,1.04,32.71,117.1,,,Field,,27.94114673,
129,299.3,12.4,5.8,"Hu et al., 2018",11.48,358.84,1.21,29.03,0.85,1.57,1.00,8.81,0.84,34.93,125.0,,,Field,,27.94114673,
129,296.4,15.8,5.8,"Hu et al., 2018",11.48,415.50,1.40,26.25,0.77,1.57,1.00,11.56,1.11,27.91,99.9,,,Field,,27.94114673,
129,298.4,12.0,5.8,"Hu et al., 2018",11.48,356.74,1.21,29.72,0.87,1.57,1.00,9.54,0.91,28.09,100.5,,,Field,,27.94114673,
129,296.8,11.4,5.8,"Hu et al., 2018",11.48,335.76,1.13,29.37,0.86,1.57,1.00,9.88,0.95,32.89,117.7,,,Field,,27.94114673,
129,289.4,12.4,5.8,"Hu et al., 2018",11.48,323.17,1.09,26.14,0.77,1.57,1.00,10.04,0.96,31.82,113.9,,,Field,,27.94114673,
129,290.6,7.6,5.8,"Hu et al., 2018",11.48,264.41,0.89,34.81,1.02,1.57,1.00,8.76,0.84,27.47,98.3,,,Field,,27.94114673,
129,287.3,8.7,5.8,"Hu et al., 2018",11.48,295.89,1.00,34.00,1.00,1.57,1.00,10.44,1.00,31.38,112.3,,,Field,,27.94114673,
129,285.8,5.5,5.8,"Hu et al., 2018",11.48,159.49,0.54,29.14,0.86,1.57,1.00,8.70,0.83,30.40,108.8,,,Field,,27.94114673,
129,280.2,5.2,5.8,"Hu et al., 2018",11.48,134.30,0.45,25.67,0.76,1.57,1.00,7.64,0.73,31.20,111.7,,,Field,,27.94114673,
